node,origami_data,decoded_stream,errors_positions,success,decoding_time
0,00000000011111110001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 5]]",1,0.014
0,00000100001111110001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 9]]",1,0.012
0,00000100010111110001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 10]]",1,7.126
0,00000100011011110001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 11]]",1,0.007
0,00000100011101110001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 12]]",1,0.007
0,00000100011110110001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 13]]",1,0.009
0,00000100011111010001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 14]]",1,0.009
0,00000100011111100001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 15]]",1,0.008
0,00000100011111110000100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 19]]",1,0.01
0,00000100011111110001000000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 20]]",1,0.011
0,00000100011111110001100000000111101010000111000010001001000011110001000001101000,01000100011011010001100000010111101010001111000010001011000011010001000001101000,"[[1, 26]]",0,0.681
0,00000100011111110001100000100011101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 29]]",1,0.011
0,00000100011111110001100000100101101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 30]]",1,0.01
0,00000100011111110001100000100110101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 31]]",1,0.009
0,00000100011111110001100000100111001010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 32]]",1,0.01
0,00000100011111110001100000100111100010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 34]]",1,0.01
0,00000100011111110001100000100111101000000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 36]]",1,0.011
0,00000100011111110001100000100111101010000011000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 41]]",1,0.01
0,00000100011111110001100000100111101010000101000010001001000011110001000001101000,00100100011101110101100000100111101010001101000000001001000010111001100001101000,"[[1, 42]]",0,0.474
0,00000100011111110001100000100111101010000110000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 43]]",1,0.013
0,00000100011111110001100000100111101010000111000000001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 48]]",1,0.009
0,00000100011111110001100000100111101010000111000010000001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 52]]",1,0.012
0,00000100011111110001100000100111101010000111000010001000000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 55]]",1,14.552
0,00000100011111110001100000100111101010000111000010001001000001110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 60]]",1,0.014
0,00000100011111110001100000100111101010000111000010001001000010110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 61]]",1,0.01
0,00000100011111110001100000100111101010000111000010001001000011010001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 62]]",1,0.009
0,00000100011111110001100000100111101010000111000010001001000011100001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 63]]",1,0.008
0,00000100011111110001100000100111101010000111000010001001000011110000000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 67]]",1,0.01
0,00000100011111110001100000100111101010000111000010001001000011110001000000101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 73]]",1,0.014
0,00000100011111110001100000100111101010000111000010001001000011110001000001001000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 74]]",1,0.012
0,00000100011111110001100000100111101010000111000010001001000011110001000001100000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 76]]",1,0.012
0,01000000001111110001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[5, 9]]",1,0.013
0,01000000010111110001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[5, 10]]",1,0.012
0,01000000011011110001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[5, 11]]",1,0.01
0,01000000011101110001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[5, 12]]",1,0.01
0,01000000011110110001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[5, 13]]",1,0.008
0,01000000011111010001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[5, 14]]",1,0.008
0,01000000011111100001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[5, 15]]",1,0.01
0,01000000011111110000100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[5, 19]]",1,0.012
0,01000000011111110001000000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[5, 20]]",1,0.014
0,01000000011111110001100000000111101010000111000010001001000011110001000001101000,01000000011110010001110000001110101000010111000010001001000010110001000001101000,"[[5, 26]]",0,0.241
0,01000000011111110001100000100011101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[5, 29]]",1,0.013
0,01000000011111110001100000100101101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[5, 30]]",1,0.014
0,01000000011111110001100000100110101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[5, 31]]",1,0.008
0,01000000011111110001100000100111001010000111000010001001000011110001000001101000,01000000011110010001100000100110101110100111000010001001000011100101000001101000,"[[5, 32]]",0,0.452
0,01000000011111110001100000100111100010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[5, 34]]",1,0.014
0,01000000011111110001100000100111101000000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[5, 36]]",1,0.01
0,01000000011111110001100000100111101010000011000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[5, 41]]",1,0.01
0,01000000011111110001100000100111101010000101000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[5, 42]]",1,0.014
0,01000000011111110001100000100111101010000110000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[5, 43]]",1,0.011
0,01000000011111110001100000100111101010000111000000001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[5, 48]]",1,0.01
0,01000000011111110001100000100111101010000111000010000001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[5, 52]]",1,0.013
0,01000000011111110001100000100111101010000111000010001000000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[5, 55]]",1,0.013
0,01000000011111110001100000100111101010000111000010001001000001110001000001101000,01000100001011110101100000100011101010100111000000001001000011110001000001101000,"[[5, 60]]",0,16.138
0,01000000011111110001100000100111101010000111000010001001000010110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[5, 61]]",1,0.01
0,01000000011111110001100000100111101010000111000010001001000011010001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[5, 62]]",1,0.01
0,01000000011111110001100000100111101010000111000010001001000011100001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[5, 63]]",1,0.01
0,01000000011111110001100000100111101010000111000010001001000011110000000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[5, 67]]",1,0.008
0,01000000011111110001100000100111101010000111000010001001000011110001000000101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[5, 73]]",1,0.014
0,01000000011111110001100000100111101010000111000010001001000011110001000001001000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[5, 74]]",1,0.015
0,01000000011111110001100000100111101010000111000010001001000011110001000001100000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[5, 76]]",1,0.014
0,01000100000111110001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[9, 10]]",1,0.012
0,01000100001011110001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[9, 11]]",1,0.009
0,01000100001101110001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[9, 12]]",1,0.008
0,01000100001110110001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[9, 13]]",1,0.009
0,01000100001111010001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[9, 14]]",1,0.009
0,01000100001111100001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[9, 15]]",1,0.009
0,01000100001111110000100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[9, 19]]",1,0.012
0,01000100001111110001000000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[9, 20]]",1,4.822
0,01000100001111110001100000000111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[9, 26]]",1,0.009
0,01000100001111110001100000100011101010000111000010001001000011110001000001101000,01000100001011110101100000100011101010100111000000001001000011110001000001101000,"[[9, 29]]",0,0.014
0,01000100001111110001100000100101101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[9, 30]]",1,0.013
0,01000100001111110001100000100110101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[9, 31]]",1,0.009
0,01000100001111110001100000100111001010000111000010001001000011110001000001101000,01000100001011110101100000100011101010100111000000001001000011110001000001101000,"[[9, 32]]",0,0.036
0,01000100001111110001100000100111100010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[9, 34]]",1,0.013
0,01000100001111110001100000100111101000000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[9, 36]]",1,0.009
0,01000100001111110001100000100111101010000011000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[9, 41]]",1,0.008
0,01000100001111110001100000100111101010000101000010001001000011110001000001101000,01000101001110100001100000100111101010000101000010001001000011110101100000101000,"[[9, 42]]",0,0.836
0,01000100001111110001100000100111101010000110000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[9, 43]]",1,0.012
0,01000100001111110001100000100111101010000111000000001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[9, 48]]",1,0.009
0,01000100001111110001100000100111101010000111000010000001000011110001000001101000,01000101001110110101100000101111101010000111000010000001000010110001000000101000,"[[9, 52]]",0,0.262
0,01000100001111110001100000100111101010000111000010001000000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[9, 55]]",1,0.014
0,01000100001111110001100000100111101010000111000010001001000001110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[9, 60]]",1,0.012
0,01000100001111110001100000100111101010000111000010001001000010110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[9, 61]]",1,0.008
0,01000100001111110001100000100111101010000111000010001001000011010001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[9, 62]]",1,0.009
0,01000100001111110001100000100111101010000111000010001001000011100001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[9, 63]]",1,0.007
0,01000100001111110001100000100111101010000111000010001001000011110000000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[9, 67]]",1,0.009
0,01000100001111110001100000100111101010000111000010001001000011110001000000101000,01000100001111110011100000101111101010110110000010001001001011110101000000101000,"[[9, 73]]",0,0.463
0,01000100001111110001100000100111101010000111000010001001000011110001000001001000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[9, 74]]",1,0.013
0,01000100001111110001100000100111101010000111000010001001000011110001000001100000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[9, 76]]",1,0.013
0,01000100010011110001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[10, 11]]",1,0.009
0,01000100010101110001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[10, 12]]",1,0.009
0,01000100010110110001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[10, 13]]",1,0.009
0,01000100010111010001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[10, 14]]",1,0.009
0,01000100010111100001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[10, 15]]",1,0.009
0,01000100010111110000100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[10, 19]]",1,0.012
0,01000100010111110001000000100111101010000111000010001001000011110001000001101000,01010110001001011111000010010001000011100000110111100100000010001011101000100010,"[[10, 20]]",0,12.231
0,01000100010111110001100000000111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[10, 26]]",1,0.011
0,01000100010111110001100000100011101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[10, 29]]",1,0.012
0,01000100010111110001100000100101101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[10, 30]]",1,0.01
0,01000100010111110001100000100110101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[10, 31]]",1,0.01
0,01000100010111110001100000100111001010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[10, 32]]",1,0.01
0,01000100010111110001100000100111100010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[10, 34]]",1,0.013
0,01000100010111110001100000100111101000000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[10, 36]]",1,0.013
0,01000100010111110001100000100111101010000011000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[10, 41]]",1,0.007
0,01000100010111110001100000100111101010000101000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[10, 42]]",1,0.012
0,01000100010111110001100000100111101010000110000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[10, 43]]",1,3.427
0,01000100010111110001100000100111101010000111000000001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[10, 48]]",1,0.009
0,01000100010111110001100000100111101010000111000010000001000011110001000001101000,01000100111111010101100000100111101010010110000010000001000011110011000001101000,"[[10, 52]]",0,1.195
0,01000100010111110001100000100111101010000111000010001000000011110001000001101000,01000100011111100011101100100111101010000111000011001000000011110000000001101000,"[[10, 55]]",0,1.79
0,01000100010111110001100000100111101010000111000010001001000001110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[10, 60]]",1,0.013
0,01000100010111110001100000100111101010000111000010001001000010110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[10, 61]]",1,0.009
0,01000100010111110001100000100111101010000111000010001001000011010001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[10, 62]]",1,0.009
0,01000100010111110001100000100111101010000111000010001001000011100001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[10, 63]]",1,0.007
0,01000100010111110001100000100111101010000111000010001001000011110000000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[10, 67]]",1,0.007
0,01000100010111110001100000100111101010000111000010001001000011110001000000101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[10, 73]]",1,0.013
0,01000100010111110001100000100111101010000111000010001001000011110001000001001000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[10, 74]]",1,0.014
