node,origami_data,decoded_stream,errors_positions,success,decoding_time
0,00000000001111110001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 5, 9]]",1,0.006
0,00000000010111110001100000100111101010000111000010001001000011110001000001101000,00000000011111110011100000100110001110000111000110001000000011110001100001101000,"[[1, 5, 10]]",0,41.805
0,00000000011011110001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 5, 11]]",1,0.006
0,00000000011101110001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 5, 12]]",1,0.006
0,00000000011110110001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 5, 13]]",1,0.006
0,00000000011111010001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 5, 14]]",1,0.006
0,00000000011111100001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 5, 15]]",1,0.006
0,00000000011111110000100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 5, 19]]",1,0.006
0,00000000011111110001000000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 5, 20]]",1,0.006
0,00000000011111110001100000000111101010000111000010001001000011110001000001101000,01000100011111110011100000000111101011001111000010011011000011111001000001101000,"[[1, 5, 26]]",0,0.444
0,00000000011111110001100000100011101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 5, 29]]",1,0.006
0,00000000011111110001100000100101101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 5, 30]]",1,0.006
0,00000000011111110001100000100110101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 5, 31]]",1,0.006
0,00000000011111110001100000100111001010000111000010001001000011110001000001101000,00000000011101110111100000101110001110000111010010001001000011110001000001101001,"[[1, 5, 32]]",0,0.589
0,00000000011111110001100000100111100010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 5, 34]]",1,0.006
0,00000000011111110001100000100111101000000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 5, 36]]",1,0.006
0,00000000011111110001100000100111101010000011000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 5, 41]]",1,0.006
0,00000000011111110001100000100111101010000101000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 5, 42]]",1,0.006
0,00000000011111110001100000100111101010000110000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 5, 43]]",1,0.006
0,00000000011111110001100000100111101010000111000000001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 5, 48]]",1,0.006
0,00000000011111110001100000100111101010000111000010000001000011110001000001101000,00000010011111110001000000100111101010000011000110000001000011110011100011101001,"[[1, 5, 52]]",0,1.428
0,00000000011111110001100000100111101010000111000010001000000011110001000001101000,00000010011111110001101000100111101010100111000110001000001011000001000001101000,"[[1, 5, 55]]",0,0.016
0,00000000011111110001100000100111101010000111000010001001000001110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 5, 60]]",1,0.884
0,00000000011111110001100000100111101010000111000010001001000010110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 5, 61]]",1,0.006
0,00000000011111110001100000100111101010000111000010001001000011010001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 5, 62]]",1,0.006
