node,origami_data,decoded_stream,errors_positions,success,decoding_time
0,00000000001111110001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 5, 9]]",1,0.006
0,00000000010111110001100000100111101010000111000010001001000011110001000001101000,00000000011111110011100000100110001110000111000110001000000011110001100001101000,"[[1, 5, 10]]",0,42.846
0,00000000011011110001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 5, 11]]",1,0.006
0,00000000011101110001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 5, 12]]",1,0.006
0,00000000011110110001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 5, 13]]",1,0.006
0,00000000011111010001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 5, 14]]",1,0.006
0,00000000011111100001100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 5, 15]]",1,0.006
0,00000000011111110000100000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 5, 19]]",1,0.007
0,00000000011111110001000000100111101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 5, 20]]",1,0.007
0,00000000011111110001100000000111101010000111000010001001000011110001000001101000,01000100011111110011100000000111101011001111000010011011000011111001000001101000,"[[1, 5, 26]]",0,0.452
0,00000000011111110001100000100011101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 5, 29]]",1,0.007
0,00000000011111110001100000100101101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 5, 30]]",1,0.007
0,00000000011111110001100000100110101010000111000010001001000011110001000001101000,01000100011111110001100000100111101010000111000010001001000011110001000001101000,"[[1, 5, 31]]",1,0.006
