node, origami data, Induced Errors, decoded stream, original_origami, error_count, success, decoding time
0, 01000000001010100000000000000000001110010000010010000000000001111000011100000000,0,00000100101000010101000010000010010100000100100000000000000010000111100000000011,01000000001010100000000000000000001110010000010010000000000001111000011100000000, 4, False, 7.867
