node, origami data, Induced Errors, decoded stream, original_origami, error_count, success, decoding time
0, 00000100101011001001000010100111100000011001101100000000000010111011000000000011,0,00000100101011001001000010100111100000011001101100000000000010111011000000000011,00000100101011001001000010100111100000011001101100000000000010111011000000000011, 0, True, 0.001
