node, origami data, Induced Errors, decoded stream, original_origami, error_count, success, decoding time
0, 01011100111111110001000100000000111101000010101110011100010011000011000000010001,0,01011100111111110001000100000000111101000010101110111100010011000011000000011001,01011100111111110001000100000000111101000010101110011100010011000011000000010001, 2, False, 0.218
