node,origami_data,decoded_stream,errors_positions,success,decoding_time
0,01010100001101000001000000000101010000010100001110100010111000000001100011010010,00001000101000011011100000010010000010100111000010011111000111101001000100101100,[],0,11.207
0,10001000101011000010100000001000010000110100000000000010010001000000110000000000,,[],0,29.839
0,01101101000010100100011100000111111000001000101000110000000001000111010000100010,,[],0,25.282
0,11010000001010000010110001001001101100000010000000111000001010001011000100011000,11010010001010100011111001001001101100000010000000111000001010101111100101011000,[],0,0.221
0,00000010001101000010011001000001010000100101101000100000000111000011010100010000,,[],0,25.571
0,10000000101011000001100110000100011110100010001110000000001000100000000000000000,,[],0,35.663
0,00000010000110010000001100100101110100001110100010110010100001000010010100010100,,[],0,24.098
0,01001000000010001000000110011011010001101000001000110000010101000111010000010010,,[],0,15.836
0,00100000001000000100110001011100100000010010000110111010011000001011100100011000,,[],0,21.573
0,00000010001101001000011001001011010000001100001001100010000010000110100000100000,,[],0,31.443
0,00000000001001000010011000000001010000101110100000100000100011000001000100010000,,[],0,27.337
0,01000000101100000010011001001000110000010010000000110010011000000010100000011000,01001000101110010011011001001000110000010010000000110010011010000010100000010000,[],0,2.806
0,00101100100011110010001110100101111000001100110001110000000001000011000000010000,,[],0,20.129
0,01010000001010000000101000000000101100000010000011111000001100010011001000111000,,[],0,27.854
0,00010000100001100000000010010000000000000110001100010000000000000001000000010110,,[],0,38.942
0,00000010000001000010010010000001110000011111000100001110000010000100000000010001,,[],0,32.073
0,10000000011000000100110001000001101000100110000000001100010000000000000000010000,,[],0,30.321
0,11111000001001000011000100001111010001010000101010110010111000000101110011010000,01000111111100001001110001100010110010110101010000011101001111111000000010101101,[],0,21.016
0,00010000001101100010011101001000011010101010101000101000000101000100010000010000,,[],0,20.112
0,00001110000000100010011001000001010100001110000000100000100000000010010100010000,,[],0,29.726
0,01000000000001000000011000000000000000001000000001110000000010000000010000001000,00010000011100000011000000001110100000010000000010000000011010000010100001000010,[],0,11.022
0,00000010001001000010011001000001010000101110100000000000000011000111000000010000,,[],0,34.238
0,00000000101011100011100100000101010001110100001010000010000001010000010001000000,,[],0,27.084
0,10111000000001000010001000001000001000100000001110000000010001001010000001001000,,[],0,27.194
0,00111000000000100110000001110000001101110100000010001010100000100000100000010000,,[],0,26.931
0,10000010001100000010011001000011110000011101000001100000000011001110101000100000,,[],0,23.034
0,00001000001011000000100100000000010100010100001111000010110000000001100001001010,,[],0,26.865
0,00110000000010000010011110110001110010000110000000000000000110011101101100001000,,[],0,25.627
0,00000000000010100100011100100101110100001110000010110000100011000010010100011101,10111001101101000011100100001101010001110000101110100100111010111101100000000000,[],0,17.991
0,10101000000011000010101100011000000010110000111000000000100000001010000100001000,,[],0,29.01
0,00001000000000000000010011000001000000000110000110011111110001011111000111000100,,[],0,23.843
0,00011000100000100011000101101000110111000010011000000001000001000110110000011100,00111000001101100111000110000000011001000011101100010110110011001110100101011000,[],0,4.302
0,00011000100011000011100000000100011101110100011000000010111000000010110011000010,,[],0,32.116
0,00011100010100100001100100000111100011110000000110010010011000000010010001000000,,[],0,23.781
0,00001110000101100010011001101001110000000110101010100010100001000011010100010011,,[],0,20.815
0,00000110001101101000011000001000010000001110000000100001100111000010001100011100,00000110001101101011011000101110010010001110000000100001100111100010001100011100,[],0,24.221
0,00000000000000001000101100001010010000000000001010000010000000000110000001100000,,[],0,39.199
0,00001000101100100010101100001100011011110100011000000110111001000110100010010000,,[],0,23.766
0,01100011001100000001110000000110010000000000000111000000011000000111000000111100,01100011001111000001011000000110010000000100000111000000011010100111000000111100,[],0,0.351
0,00100001001000100100100000110000000011000001101110010000001001000010110000011010,,[],0,29.131
0,00000010001100000010111001000001010000100010001000100000100011000110000100000000,,[],0,26.502
0,00001000000110100001001100100100000000001110011011100000000011000101010100010101,10101001101010100011010000000101011001110000000000100101110010000111101000010000,[],0,1.494
0,00001011000100100100001101101101100000001111000011110000110011000011010100011111,01000111111110001101110110110111110000110110000010001101111111001001000001101100,[],0,1.296
0,00010011000100100100001101001101100000001110100010100011100010000010010100011100,10111000111001010001000111000101100101110000000110110010110010101110101011001000,[],0,14.857
0,00011010001101000010001001000001110000001010101000100010100111000111000100010000,01000100011100011101110000100111101010000111000010011001000011010000100001101000,[],1,4.812
0,00001000000011100010000100001000000100000000001111000100110000000011000010000110,,[],0,33.815
0,00001011001101001000010000001001000100001011000011100010100110000010000100001000,01000010001011001001101010000110110000110100010000010000101011110010100000101100,[],0,10.66
