node, origami data, Induced Errors, decoded stream, original_origami, error_count, success, decoding time
0, 01001000001010000001000000000000001010010000010010000000000001110000011100000000,0,00000100101000010101000010000010010100000100100000000000000010000111100000000011,01001000001010000001000000000000001010010000010010000000000001110000011100000000, 3, False, 0.014
