Line number in file, origami, Induced Errors, Errors Positions, status,error,error location,orientation,decoded index,decoded origami, decoded data,decoding time
0,01000100011100011101110000100111100010000111000010011001000011010000100001101000,1,[34], ,1,[(3  4)],0,0,01000100011100011101110000100111101010000111000010011001000011010000100001101000,0100010001100001011101000110000100100000011010,0.001
Line number in file, origami, Induced Errors, Errors Positions, status,error,error location,orientation,decoded index,decoded origami, decoded data,decoding time
0,01000100001100011101110000100111101010000111000010011001000001010000100001101000,2,[60, 9], ,2,[(6  0)  (0  9)],0,0,01000100011100011101110000100111101010000111000010011001000011010000100001101000,0100010001100001011101000110000100100000011010,0.006
Line number in file, origami, Induced Errors, Errors Positions, status,error,error location,orientation,decoded index,decoded origami, decoded data,decoding time
0,01000100011100011101110000100111101010000101000010010001000010010000100001101000,3,[61, 42, 52], ,3,[(4  2)  (5  2)  (6  1)],0,0,01000100011100011101110000100111101010000111000010011001000011010000100001101000,0100010001100001011101000110000100100000011010,0.008
Line number in file, origami, Induced Errors, Errors Positions, status,error,error location,orientation,decoded index,decoded origami, decoded data,decoding time
0,01000100011100011101010000100111101000000111000000011001000011010000000001101000,4,[20, 68, 36, 48], ,4,[(2  0)  (3  6)  (6  8)  (4  8)],0,0,01000100011100011101110000100111101010000111000010011001000011010000100001101000,0100010001100001011101000110000100100000011010,0.013
Line number in file, origami, Induced Errors, Errors Positions, status,error,error location,orientation,decoded index,decoded origami, decoded data,decoding time
0,01000000011000011101110000000111101010000110000000011001000011010000100001101000,5,[11, 48, 26, 5, 43], ,5,[(2  6)  (0  5)  (4  3)  (1  1)  (4  8)],0,0,01000100011100011101110000100111101010000111000010011001000011010000100001101000,0100010001100001011101000110000100100000011010,0.017
Line number in file, origami, Induced Errors, Errors Positions, status,error,error location,orientation,decoded index,decoded origami, decoded data,decoding time
0,01000100011100011101100000100111101010000100000010011001000011000000000001100000,6,[76, 42, 63, 43, 21, 68], ,6,[(7  6)  (4  2)  (4  3)  (6  8)  (2  1)  (6  3)],0,0,01000100011100011101110000100111101010000111000010011001000011010000100001101000,0100010001100001011101000110000100100000011010,1.746
Line number in file, origami, Induced Errors, Errors Positions, status,error,error location,orientation,decoded index,decoded origami, decoded data,decoding time
0,01000100000100001101000000100111101010000111000010011001000010010000100001100000,7,[15, 21, 10, 61, 76, 9, 20], ,8,[(2  9)  (5  0)  (5  4)  (5  2)  (1  0)  (3  5)  (6  7)  (6  6)],3,2,00000110001100001001000010011101000111100001010111001110000010110011100000100010,0000011000000100110001100010110111000000001000,2.278
Line number in file, origami, Induced Errors, Errors Positions, status,error,error location,orientation,decoded index,decoded origami, decoded data,decoding time
Line number in file, origami, Induced Errors, Errors Positions, status,error,error location,orientation,decoded index,decoded origami, decoded data,decoding time
0,00000100010100010101110000000100001010000111000010011001000011010000000000101000,9,[10, 32, 26, 1, 16, 30, 31, 68, 73], ,8,[(2  2)  (0  5)  (5  1)  (6  7)  (1  0)  (5  4)  (6  5)  (4  1)],3,0,00010000001000001011001010011001000011100101010000110010001110101101101000100000,0001000000010100100001100010001001000110001000,9.432
