node,origami_data,decoded_stream,false_negatives,false_positives,success,decoding_time
0,00000000011100011101110000100111101010000111000010011001000011010000100001101000,01000100011100011101110000100111101010000111000010011001000011010000100001101000,2,0,1,0.008
0,00000100001100011101110000100111101010000111000010011001000011010000100001101000,01000100011100011101110000100111101010000111000010011001000011010000100001101000,2,0,1,0.007
0,00000100010100011101110000100111101010000111000010011001000011010000100001101000,01000100011100011101110000100111101010000111000010011001000011010000100001101000,2,0,1,0.32
0,00000100011000011101110000100111101010000111000010011001000011010000100001101000,01000100011100011101110000100111101010000111000010011001000011010000100001101000,2,0,1,0.006
0,00000100011100001101110000100111101010000111000010011001000011010000100001101000,01000100011100011101110000100111101010000111000010011001000011010000100001101000,2,0,1,0.006
0,00000100011100010101110000100111101010000111000010011001000011010000100001101000,01000100011100011101110000100111101010000111000010011001000011010000100001101000,2,0,1,0.005
0,00000100011100011001110000100111101010000111000010011001000011010000100001101000,01000100011100011101110000100111101010000111000010011001000011010000100001101000,2,0,1,0.006
0,00000100011100011100110000100111101010000111000010011001000011010000100001101000,01000100011100011101110000100111101010000111000010011001000011010000100001101000,2,0,1,0.007
0,00000100011100011101010000100111101010000111000010011001000011010000100001101000,01000100011100011101110000100111101010000111000010011001000011010000100001101000,2,0,1,0.006
0,00000100011100011101100000100111101010000111000010011001000011010000100001101000,01000100011100011101110000100111101010000111000010011001000011010000100001101000,2,0,1,0.006
0,00000100011100011101110000000111101010000111000010011001000011010000100001101000,01000100011100011101110000100111101010000111000010011001000011010000100001101000,2,0,1,1.322
0,00000100011100011101110000100011101010000111000010011001000011010000100001101000,01000100011100011101110000100111101010000111000010011001000011010000100001101000,2,0,1,0.007
0,00000100011100011101110000100101101010000111000010011001000011010000100001101000,01000100011100011101110000100111101010000111000010011001000011010000100001101000,2,0,1,0.007
0,00000100011100011101110000100110101010000111000010011001000011010000100001101000,01000100011100011101110000100111101010000111000010011001000011010000100001101000,2,0,1,0.006
0,00000100011100011101110000100111001010000111000010011001000011010000100001101000,01000100011100011101110000100111101010000111000010011001000011010000100001101000,2,0,1,0.006
0,00000100011100011101110000100111100010000111000010011001000011010000100001101000,01000100011100011101110000100111101010000111000010011001000011010000100001101000,2,0,1,0.006
0,00000100011100011101110000100111101000000111000010011001000011010000100001101000,01000100011100011101110000100111101010000111000010011001000011010000100001101000,2,0,1,0.008
0,00000100011100011101110000100111101010000011000010011001000011010000100001101000,01000100011100011101110000100111101010000111000010011001000011010000100001101000,2,0,1,0.006
0,00000100011100011101110000100111101010000101000010011001000011010000100001101000,01000100011100011101110000100111101010000111000010011001000011010000100001101000,2,0,1,0.007
