node, origami data, Induced Errors, decoded stream, original_origami, error_count, success, decoding time
0, 11110111011010101011001011100010000001000000100011010010001110111101000011100110,0,11110111011010101011001011100010000001000000100011010010001110111101000011100110,11110111011010101011001011100010000001000000100011010010001110111101000011100110, 0, True, 0.001
