Line number in file, origami, Induced Errors, Errors Positions, status,error,error location,orientation,decoded index,decoded origami, decoded data,decoding time
0,01000100010101010111100000101111101010100011000000001001000010010001000001101000,1,[10], ,1,[(1  0)],0,0,01000100011101010111100000101111101010100011000000001001000010010001000001101000,0100010001100001011101000110000100100000011010,0.001
Line number in file, origami, Induced Errors, Errors Positions, status,error,error location,orientation,decoded index,decoded origami, decoded data,decoding time
0,01000100011101010111100000101111101010100011000000001001000000010001000000101000,2,[60, 73], ,2,[(7  3)  (6  0)],0,0,01000100011101010111100000101111101010100011000000001001000010010001000001101000,0100010001100001011101000110000100100000011010,0.004
Line number in file, origami, Induced Errors, Errors Positions, status,error,error location,orientation,decoded index,decoded origami, decoded data,decoding time
0,01000100011101010111000000001111101010100011000000001001000010010001000000101000,3,[26, 20, 73], ,3,[(7  3)  (2  0)  (2  6)],0,0,01000100011101010111100000101111101010100011000000001001000010010001000001101000,0100010001100001011101000110000100100000011010,0.008
Line number in file, origami, Induced Errors, Errors Positions, status,error,error location,orientation,decoded index,decoded origami, decoded data,decoding time
0,00000100011101010111100000001111101010100001000000001001000010010001000001001000,4,[1, 42, 26, 74], ,4,[(0  1)  (2  6)  (7  4)  (4  2)],0,0,01000100011101010111100000101111101010100011000000001001000010010001000001101000,0100010001100001011101000110000100100000011010,0.496
Line number in file, origami, Induced Errors, Errors Positions, status,error,error location,orientation,decoded index,decoded origami, decoded data,decoding time
0,01000100011100010011000000100111101010100010000000001001000010010001000001101000,5,[28, 43, 20, 13, 17], ,7,[(2  0)  (1  7)  (6  8)  (6  4)  (4  4)  (4  8)  (6  2)],0,0,01000100011100010111100000100111101010100010100010001001000010111001100001101000,0100010001100001011101000100000100100000011010,0.008
Line number in file, origami, Induced Errors, Errors Positions, status,error,error location,orientation,decoded index,decoded origami, decoded data,decoding time
0,01000100010101000101100000100111101010100001000000001001000000010001000001101000,6,[18, 60, 10, 28, 42, 15], ,6,[(4  2)  (1  0)  (6  0)  (1  5)  (1  8)  (2  8)],0,0,01000100011101010111100000101111101010100011000000001001000010010001000001101000,0100010001100001011101000110000100100000011010,0.105
Line number in file, origami, Induced Errors, Errors Positions, status,error,error location,orientation,decoded index,decoded origami, decoded data,decoding time
0,01000100001101010101000000101011001010100010000000001001000000010001000001101000,7,[9, 18, 60, 29, 43, 20, 32], ,8,[(5  1)  (4  0)  (5  3)  (7  3)  (5  8)  (6  7)  (6  0)  (4  1)],2,0,00001000101010101011010100000001010100111100000100010110011010100011000000011000,0000100010001000000010011000100011001000000110,2.062
Line number in file, origami, Induced Errors, Errors Positions, status,error,error location,orientation,decoded index,decoded origami, decoded data,decoding time
0,01000000011101010111000000000001101010100001000000001001000010010001000000101000,8,[20, 29, 73, 26, 28, 5, 42, 30], ,8,[(4  6)  (3  9)  (5  6)  (7  4)  (1  2)  (6  5)  (5  4)  (6  2)],0,0,01000000011111010111000000000001101010110001001000001011100010110101000000001000,0100000001000000000101010011000101110000000010,0.219
Line number in file, origami, Induced Errors, Errors Positions, status,error,error location,orientation,decoded index,decoded origami, decoded data,decoding time
0,01000100011001010110100000001010101010000000000000001001000010010000000001101000,9,[43, 26, 38, 31, 29, 11, 67, 19, 42], ,8,[(5  6)  (2  7)  (2  6)  (0  4)  (2  0)  (4  7)  (6  6)  (1  9)],0,0,01001100011001010111000000111010101010000000000100001001100010010010000001101000,0100110001000001101101000000100100110000011010,6.798
