node, origami data, Induced Errors, decoded stream, original_origami, error_count, success, decoding time
0, 00110001001000000100000000001100001000011100000110001011100011110110011110001101,[-100],00110001001000000100000000001100001000011100000110001011100011110110011110001101, False, 15.996
