node,origami_data,decoded_stream,false_negatives,false_positives,success,decoding_time
2,00110001001000000100000010001100001000001100000110001001100011111010001111001101,,7,0,0,28.16
3,01001000000011000001000100000000001010000000010000000000000001110000011000000000,,7,2,0,38.67
3,01001000001000100000000000000000001010000000010010000000000000111000010100000000,00000100111000010001000000000000010100010100100100010000000010100111100000000010,6,0,0,0.177
3,01001000001000000001000001000000001110010000010010000000000000111000001100000000,00000100101000010101000010000010010100000100100000000000000010000111100000000011,4,1,1,0.026
3,00000000010000000110000000000001000000001001010000000000010010000101000000010000,,8,1,0,54.478
3,01000000001110000001000001000000000000010000010010000000000001111000010100000000,01100000101000001111000010000010100000000100110000000000000010001111100000000010,5,1,0,3.647
3,01001000001011000001000011000000001010110000110000000010000000110000011100000000,,4,5,0,29.58
3,00000000111000010010000000000000001000001001010000000010000010000001010000010000,00000100101000010101000010000010010100000100100000000000000010000111100000000011,5,0,1,0.31
3,01000000001010000001000001000000001100010000010010000000000001111000001000000000,00001000001000000101000010001010011100000100100001000000001010000111100000000001,5,1,0,20.614
3,01000000001010000000000001000000001010010000010000000000000001110000010101000000,00000100101000010101000010000010010100000100100000000000000010000111100000000011,6,1,1,16.458
