node, origami data, Induced Errors, decoded stream, original_origami, error_count, success, decoding time
0, 01000100011100011101110000100111101010000111000010011001000011010000100001101000,0,01000100011100011101110000100111101010000111000010011001000011010000100001101000,01000100011100011101110000100111101010000111000010011001000011010000100001101000, 0, True, 0.001
