node,origami_data,decoded_stream,false_negatives,false_positives,success,decoding_time
0,00001000101110100001011001010110100101100101101000101000011001101001010000011000,01000100011010110111101010111001101001010101011011011010010110110101100001100000,8,0,1,0.044
1,00001001001110110111001010100101111010010111110000111100110101100000011000011001,,7,2,0,24.06
2,01100000001001001001000011000111000001000001100101001101010101101000110100000100,10000001101001011001100011010000110000111110011001101010110011011101100010000010,8,0,1,0.016
2,01100000001001001001001010000111000011000001100111001100011101101000010100000100,,8,1,0,48.362
4,00000101001000001000110000101110111011000101010110010100010000110101010000010000,,8,1,0,16.555
4,10001000001011001111001000101000101000100011011000110101011100011000000010000000,,8,1,0,25.614
5,00000000101100110111100000000001001111100010011110011011000000110001100011000000,,5,3,0,13.809
5,00000001000110001000000011001000101001000110110010000000010111100000110100001000,01000010001110110011000000010101111100100110100100000011001011110011000000000101,8,0,1,0.029
