node,origami_data,decoded_stream,false_negatives,false_positives,success,decoding_time
0,00001000001011100010100100001100010001110100001010000010111000000010110000011000,00000110001011001111010010111001000010100001000111111100001110111000100000100100,7,1,0,0.568
0,00000010001101100010011100000001110000101110100000110000000111000111010100010001,01000100011101111101110001000111101010000101000011011100000011111001100000001000,5,2,0,2.077
0,00001000001011100011100100001100010001110100001010000010111001010110110001001000,00000100001100111101110000101111100010010101000010111101001011011010101000001000,5,3,0,6.423
0,00000010001001001010011001000001110000000110001000110000100101000111010000010001,,8,1,0,15.954
0,00001000001101000010011001000001010000101110001000100000100110000011000100010001,00001000001101010011011001001001010000101110001000100000000111000011000110010001,8,0,0,2.226
0,00001000101011100011100000000100010101110100001110000010011001000000110000010000,01000100001110111101100000000111101010000111100010011001100011001001100100000000,6,0,0,2.142
1,11001110001000101111000000100000101110000101010100001000111000110000110001000000,00011100111111010001000110000010011101000010101110011100010011100011000100001000,7,0,0,1.751
1,01001100001000111111000001100000101110000010011100001000111100110000111001100000,01011100101111110001000110101001011101000011100100111101010011000011001000011001,6,2,0,17.365
1,00000110011000001100110100010000101011000011100100000000000011110100010101110010,01111100101111010101000000001000111011010010101100110100011011000011000010011001,7,0,0,5.273
1,11000110101000111111000010100000101100000111011100001000111100110000110001000000,01011000101111110101010101100000001101000011101110111100010011000111000010001000,5,2,0,1.302
1,00000110011101001100011100010000101011100010110100000100000011111100010101110010,,3,1,0,18.476
1,11001100001000001011000000100000001111000111010100001000111000110000110000100000,01011100111111101001000100000000111101000000101110011100010011000111000000010000,9,0,0,6.202
1,00001110011100001100111100010000101001100011110100000000000001011100010101010011,01010101111101110101000000000000111111000010100110111000111011000011000000111001,5,1,0,6.812
1,00000110001100001100111000010000100011100011010100000100000011111100110001110011,00011110111111110111010100000000110111100010001110111000010011010111000000011100,5,1,0,0.993
1,00000100001000011100111100010000101001100001110100000100000001110100010101100011,,8,1,0,25.407
