"Cluster ID","Binary String","ID","Match Score","Exact String","False Negatives","False Positives","Row Shifts","Column Shifts","Fit Quality","X Position","Y Position","Theta","Group Number"
0,"b00000001101000000000000010001100001000011100000100000011100011001110001110000101",2,7899.296315912334,"b10111011111001011111000111010001100000111000010000110001000000110000010110011100",13,1,0,0,0.7550721804338937,402.6300885721709,390.40837027173524,3.2506655554026116,0
1,"b10111000101001000011000100000101000001100001011100100000110000100000100011000000",0,2354.257437441942,"b10001000101011100011100100001100010101110100001110000010011001000010110001011000",16,9,0,0,0.8710433182962445,153.30956457266535,237.4688998642363,0.3666474430127184,0
2,"b01000100001000110000100100000000100010000010000000011000010100011001000000000010",3,1349.271981898191,"b01001000001010100001000001000000001010010000010010000000000001111000011100000000",13,12,0,0,1.1194369065905316,376.47984385090336,1.4238430615387176,0.5862274434560255,0
3,"b10010001010001111011000001010010000000111000010000000001000001000000110011111000",2,4709.615486746582,"b10111011111001011111000111010001100000111000010000110001000000110000010110011100",16,6,0,0,1.2596000071519242,290.56479730700505,378.0361639438289,5.003922931648389,1
4,"b00100000000010001110000011110001001010001100110000100110000000000001101001111000",3,3267.3145493879456,"b01001000001010100001000001000000001010010000010010000000000001111000011100000000",9,16,0,0,0.8797717350639599,266.78054117712173,478.74540457264345,0.9159478150287421,0
5,"b00000000000000000001000000001000000111000001010100111011111101101000000000000000",3,3954.6570908211243,"b01001000001010100001000001000000001010010000010010000000000001111000011100000000",13,14,1,0,0.8532441350539881,367.6451698445043,51.01912695198493,0.971991507708196,0
6,"b00000000100000000110001000100000000000011000000000000000000000001100000000110010",3,5192.0440657998515,"b01001000001010100001000001000000001010010000010010000000000001111000011100000000",12,5,0,0,0.9593302250469843,238.56230863472402,314.57205996289804,2.733135600673833,0
7,"b11001100101000101111000000100000100110000011010000001000110100010000101001000000",1,7869.030482576398,"b11001110101000111111000000100000101111000111010100001000111100110000111001100000",10,0,0,0,0.9769398098139858,112.28441677360524,102.44570864945233,0.6155325225957714,0
8,"b10110011111001011001000111010001100000011000010000010001000000000000000110001000",2,6115.637659183734,"b10111011111001011111000111010001100000111000010000110001000000110000010110011100",10,0,0,0,0.7939748792494912,172.81311808725303,91.35738081418857,2.7760847070674806,1
9,"b11001110001000111111000000100000001111000011010000001000111100110000111001000000",1,5802.75626412394,"b11001110101000111111000000100000101111000111010100001000111100110000111001100000",5,0,0,0,1.1910660251578118,433.4975766266207,300.36436748387376,4.748140662363502,1
10,"b00000110011000001001111000010000001010000001010100000100000001111000010101110011",1,7041.877039471537,"b11001110101000111111000000100000101111000111010100001000111100110000111001100000",10,1,0,0,1.0070288317465215,383.7175818498998,395.13214137566183,4.565484486838822,2
11,"b11010001001000000000010001101001100000010110000000010010010100000010010010001000",0,3545.1824927361713,"b10001000101011100011100100001100010101110100001110000010011001000010110001011000",20,10,0,0,0.9811697002474503,82.61691874381954,90.34544401111869,0.6851471233211163,0
12,"b01001000000100000010011000001000110100000000000001111100000000001000100100111010",0,3277.2483247100377,"b10001000101011100011100100001100010101110100001110000010011001000010110001011000",21,11,0,0,1.251208384963244,351.1660476955268,121.90752218194814,3.7990408021464717,0
13,"b10100000001010000010000100001010001111010000011110000100110000000100000010110010",0,1689.2345772707508,"b10001000101011100011100100001100010101110100001110000010011001000010110001011000",18,11,0,0,0.828964308611895,351.29390161844776,221.94861787253842,4.585715339386875,0
14,"b00000000001100001000111100000000101010100001010000000100000001111000010001100000",1,9617.392908846443,"b11001110101000111111000000100000101111000111010100001000111100110000111001100000",15,0,0,0,0.6914970006763989,219.07700460435797,51.04886246829227,3.4086579252304103,3
15,"b11000000001000000000100000000000000011100000011100000111000000001000001000000000",3,2408.2789363157976,"b01001000001010100001000001000000001010010000010010000000000001111000011100000000",16,12,0,-1,0.7580486420237827,262.4252925991035,300.04422321054574,4.558145182918781,0
16,"b11001110001000011111000001100000101110000101110100001000111000110000111001000000",1,7044.742036399899,"b11001110101000111111000000100000101111000111010100001000111100110000111001100000",6,2,0,0,0.9569542211012303,460.2522040001621,272.6974828526837,1.9308318151299848,4
17,"b10010010101001100100000000001100000100001100010000001000000101100111000000100100",3,1948.9930581988501,"b01001000001010100001000001000000001010010000010010000000000001111000011100000000",12,16,0,0,0.7830886051565455,86.62259755161595,288.67315267146614,5.8787133101474796,0
18,"b00001000001010100001000011000000001010010000010000000000000001110000011100000000",3,8638.678666212767,"b01001000001010100001000001000000001010010000010010000000000001111000011100000000",3,1,0,0,0.6935465235033196,409.0856180196684,394.9164630455669,3.3066664148040816,0
19,"b00000100011011011001011011000000000101100000110110001111111001100001000000001100",0,1368.5662502970195,"b10001000101011100011100100001100010101110100001110000010011001000010110001011000",18,17,0,0,0.9050629484789259,360.027842709887,60.60079147039317,3.6097995772436846,0
