"Cluster ID","Binary String","ID","Match Score","Exact String","False Negatives","False Positives","Row Shifts","Column Shifts","Fit Quality","X Position","Y Position","Theta","Group Number"
0,"b00000000000000000000000010100001011011001111111000000111000000000000000000000000",3,3538.348193855739,"b01001000001010100001000001000000001010010000010010000000000001111000011100000000",13,11,0,0,0.7280097714973855,245.38275779482325,253.95339002562565,1.2361598877693614,0
1,"b00100000000000000000000100000000111010000000101111000011111100001000000000000000",3,2197.346923098594,"b01001000001010100001000001000000001010010000010010000000000001111000011100000000",15,14,0,1,0.7749191002366081,211.47499241648921,464.8845739155137,5.188318195567115,0
2,"b00001000000001000000011000000000000100000011000010111000110000010111100000000100",0,4486.209646884799,"b10001000101011100011100100001100010101110100001110000010011001000010110001011000",21,8,0,0,0.8443693152491427,261.60612664892335,258.9731143364567,3.6499839375446026,0
3,"b00010000000001010000000110010000001100000000110000000011000000000000000010000000",2,5058.277961430672,"b10111011111001011111000111010001100000111000010000110001000000110000010110011100",27,4,0,0,0.791710934632962,15.418334737794753,70.64016231054116,0.3386783109143924,0
4,"b00110000001001110010000111000110000100011000011000010001000001000001110110001100",2,4223.709093428146,"b10111011111001011111000111010001100000111000010000110001000000110000010110011100",17,8,0,0,1.002992383607829,253.25102388097883,303.5031778863136,3.301012855586511,0
5,"b00100001001000000010000010001010001100011010111000111111110011111110001010101001",2,3428.7217599971173,"b10111011111001011111000111010001100000111000010000110001000000110000010110011100",14,13,0,0,1.039211363921557,98.1595960276503,396.5396475645479,4.618972224126965,0
6,"b00000000000000000000000010100001001111000000110000000000000000000011000000000100",3,3768.755149508019,"b01001000001010100001000001000000001010010000010010000000000001111000011100000000",15,8,0,0,0.7705118974257287,18.099213414075898,100.99462451195059,4.21835482520493,0
7,"b00100001101000000100000100110100111011101011011000001111111110111010001110011100",2,1750.5416318753673,"b10111011111001011111000111010001100000111000010000110001000000110000010110011100",13,16,0,0,1.2737492069238776,440.819198169178,432.2548415347698,3.913601155900449,0
8,"b00000000000000000000001100000000110000000011110010001011000011011000000001100000",1,3223.4174098198046,"b11001110101000111111000000100000101111000111010100001000111100110000111001100000",23,5,1,-1,0.7455915614522445,345.702310679808,143.4364224649635,0.23542596282418432,0
9,"b11001000001000100000000000110000100111010001010010001111011000110001100000000000",1,5503.1778058328455,"b11001110101000111111000000100000101111000111010100001000111100110000111001100000",18,7,-1,0,1.032564749432189,154.30734913361107,119.98869737258693,0.5229367699117589,0
10,"b00000000000000000000000000000000100000001111000000110011000001000111000000011000",3,4217.819862357988,"b01001000001010100001000001000000001010010000010010000000000001111000011100000000",13,9,1,-1,0.7306776145626555,344.2739121664949,426.8627789041821,1.4489948233259944,0
11,"b01011000100100000111000000001101101100011110110000011111010011110010001011010000",2,1417.9580936121295,"b10111011111001011111000111010001100000111000010000110001000000110000010110011100",14,13,0,0,0.9493575436955292,430.144248512323,497.6886919492726,3.583841138251005,0
12,"b01110000000000110000000000000000111011000111101100010000000000100001111100000001",3,2091.1056316617237,"b01001000001010100001000001000000001010010000010010000000000001111000011100000000",11,16,0,0,1.0060288166150524,124.50567795576588,4.8965852188487204,4.926231633615954,0
13,"b00110000000000001111000110000100011001101000111100010011100111100011101111000000",2,1511.3249008163077,"b10111011111001011111000111010001100000111000010000110001000000110000010110011100",16,13,0,0,0.967799057809757,461.6370543007188,294.3074505682801,3.3338801558559465,0
14,"b00000000000000000000000000001100011001100001011000100111100001110000000110000000",3,3370.1947901659205,"b01001000001010100001000001000000001010010000010010000000000001111000011100000000",13,13,1,0,0.8196453878569305,410.4895176219001,187.59041585107852,0.10929046425411107,0
15,"b00000001101000000100000010001100001000010000001100001001100011001000001111000000",2,5075.187480871711,"b10111011111001011111000111010001100000111000010000110001000000110000010110011100",16,1,0,0,1.0903334835981469,38.08885383572024,334.2156416752694,5.593792624749116,0
16,"b01000000000110000000000000000001001100001000111100000111111000010010000000000000",3,3752.6726310549748,"b01001000001010100001000001000000001010010000010010000000000001111000011100000000",14,14,0,0,0.8076949775350288,239.66843634242977,249.9321195391953,5.890726762863931,0
